2012;Copi;Théâtre II - Loretta Strong. Le frigo. La pyramide. Les escaliers du Sacré Coeur;Teatro II - Loretta Strong. La piramide. La heladera. Las escaleras del Sacré Cœur;Espagnol;Guadalupe Marando,Margarita Martínez;Cuenco de Plata
2012;Copi;Les poulets n'ont pas de chaise;Los pollos no tienen sillas;Espagnol;Copi;Cuenco de Plata
2013;Michel Melot;Livre,.;Livro,;Portugais;Marisa Midori Deaecto;Ateliê Editorial
2011;Catherine Grenier;La vie possible de Christian Boltanski;La vida posible de un artista;Espagnol;Mariela Varas;De la Flor
2011;François Dubet;Les places et les chances. Repenser la justice sociale;Repensar la justicia social;Espagnol;Alfredo Grieco y Bavio;Siglo XXI
2011;Thomas Heams-Ogus;Cent seize chinois et quelques;Ciento dieciséis chinos y algunos más;Espagnol;Pedro B. Rey;Manantial
2012;Georges Brassens;Chansons et poèmes choisis;Canciones;Espagnol;Eugenio Lopéz Arriazu;Dedalus
2012;Raymonde Moulin;Le marché de l'art;El mercado del arte;Espagnol;Marie Jo Cardinal;La Marca
2012;François Dubet;A quoi sert vraiment un sociologue ?;¿Para qué sirve realmente un sociólogo?;Espagnol;Luciano Padilla Lopez;Siglo XXI
2012;كورنيليوس كاستورياديس;La cité et les lois. Ce qui fait la Grèce, T.2;La ciudad y las leyes, lo que hace a Grecia T,2;Espagnol;Horacio Pons;Fondo de Cultura Económica
2012;Geisha Fontaine;Les danses du temps;Las Danzas del tiempo;Espagnol;Marta Espezel;Edición del Centro Cultural de la Cooperación Floreal Gorini
2012;Marie-Monique Robin;Notre poison quotidien;El veneno nuestro de cada día;Espagnol;Margarita Merbilháa;Editorial de la Campana
2012;بيار روزانفالان;La société des égaux;La sociedad de iguales;Espagnol;Víctor Goldstein;Manantial
2010;Copi;La guerre des pédés;La guerra de las mariconas;Espagnol;Margarita Martínez;Cuenco de Plata
2009;Copi;La cité des rats;La ciudad de las ratas;Espagnol;Guadalupe Marando,Eduardo Muslip,Maria Silva;Cuenco de Plata
2006;Georges Bataille;Charlotte d'Ingerville et autres histoires érotiques;Charlotte d'Ingerville y otros relatos eróticos;Espagnol;Silvio Mattoni;Cuenco de Plata
2012;Louis-Georges Tin;L'invention de la culture hétérosexuelle;La invención de la cultura heterosexual;Espagnol;Lil Sclavo;Cuenco de Plata
2012;Clément Rosset;Schopenhauer, philosophe de l'absurde;Schopenhauer, filósofo del absurdo;Espagnol;Silvio Mattoni;Cuenco de Plata
2012;José Attal;La non-excommunication de Jacques Lacan.;La no-excomunión de Jacques Lacan;Espagnol;Guadalupe Marando;Cuenco de Plata
2010;Clément Rosset;Propos sur le cinéma;Reflexiones sobre cine;Espagnol;Ariel Dilon;Cuenco de Plata
2010;Guy LE GAUFREY;C'est à quel sujet ?;El sujeto según Lacan;Espagnol;María Amelia Castañola,María Teresa Arcos;Cuenco de Plata
2009;Jean Allouch;Contre l'éternité.;Contra la eternidad. Ogawa, Mallarmé, Lacan;Espagnol;Silvio Mattoni;Cuenco de Plata
2009;Jean Allouch;Le sexe du maître.;El sexo del amo. La sexualidad desde Lacan;Espagnol;Silvio Mattoni;Cuenco de Plata,Literales
2008;Annie Le Brun;Soudain un bloc d'abîme. Sade;Sade. De pronto un bloque de abismo…;Espagnol;Silvio Mattoni;Cuenco de Plata,Literales
2007;Jean Allouch;La psychanalyse : est-ce un exercice spirituel ?;El psicoanalisis ¿es un ejercicio espiritual? Respuesta a Michel Foucault;Espagnol;Silvio Mattoni;Cuenco de Plata,Literales
2004;Jean Allouch;L'ombre de ton chien;La sombra de tu perro. discurso psicoanalítico, discurso lesbiano;Espagnol;Silvio Mattoni;Cuenco de Plata,Literales
2005;Denis Diderot;Lettre sur les aveugles à l'usage de ceux qui voient;Carta sobre los ciegos par uso de los que ven;Espagnol;Silvio Mattoni;Cuenco de Plata
2009;Elisabeth Geblesco;Un amour de transfert;Un amor de transferencia. Diario de mi control con Lacan;Espagnol;Silvio Mattoni;Cuenco de Plata,Literales
2010;Michel Foucault;Qu'est-ce qu'un auteur ?;¿Qué es un autor? seguido de "Apostillas a ¿Qué es un autor?" De Daniel Link;Espagnol;Silvio Mattoni;Cuenco de Plata,Literales
2005;François de la Mothe Le Vayer;Dialogues faits à l'imitation des anciens;Diálogos del escéptico. De la divinidad. De la vida privada;Espagnol;Fernando Bahr;Cuenco de Plata
2012;Nicole d'Almeida;L'opinion publique;La opinión pública;Espagnol;Gabriela Quel,Andrés Martínez Estevez;La Crujía Ediciones
2004;Jacques Le Brun;Le pur amour;El amor puro;Espagnol;Silvio Mattoni;Cuenco de Plata,Literales
2012;Arnaud Mercier;La communication politique;La comunicación política;Espagnol;Gabriela Quel,Andrés Martínez Estevez;La Crujía Ediciones
2012;Claire Castillon;Les bulles;Luchtbellen;Néerlandais;Karina van Santen;Ambo/Anthos
2012;Guy Delisle;Chroniques de Jérusalem ;Crônicas de Jerusalém;Portugais;Claudio R. Martini;Zarabatana
2012;Guy Delisle;Chroniques de Jérusalem ;Jeruzalem;Néerlandais;Pieter van Oudheusden;Oog & Blik
2010;Jean Genet;Les Bonnes;As Criadas / Alta Vigilância;Portugais;Luiza Neto Jorge,Jorge Silva Melo;Cotovia,Artistas Unidos
2010;Jean Genet;Haute Surveillance;As Criadas / Alta Vigilância;Portugais;Luiza Neto Jorge,Jorge Silva Melo;Cotovia,Artistas Unidos
2005;Jean-Luc Lagarce;Théâtre complet III;Music-Hall / História de amor (últimos capítulos) / Últimos remorsos antes do esquecimento;Portugais;Alexandra Moreira da Silva;Cotovia,Artistas Unidos
2011;David Lescot;L'Européenne;A Europeia e outros textos;Portugais;Isabel Lopes;Cotovia,Artistas Unidos
2012;Anne Wiazemsky;Mon enfant de Berlin;Kind van een Oorlog;Néerlandais;Liesbeth van Nes;Meulenhoff
2007;موليير;Le Mariage forcé;Casado à força;Portugais;Jorge de Sena;Cotovia
2011;Alfred de Musset;Les caprices de Marianne suivi de On ne badine pas avec l'amour;Não se brinca com o amor seguido de Os Caprichos da Marianne;Portugais;Ana Campos;Cotovia
2012;Nathalie Sarraute;Théâtre;O Silêncio / É bonito / Aqui está Ela / Por Tudo e Por Nada;Portugais;Diogo Dória,Jorge Silva Melo,Pedro Tamen;Cotovia,Artistas Unidos
2006;Guy de Maupassant;Histoires choisies : Lui ?, Le Port, L'Idylle, La folle;Cuentos escogidos;Espagnol;Tomás Chami,Eugenio Lopéz Arriazu,Ignacio Rodriguez,Ariel Shalom,Lucía Vogelfang;Dedalus
2010;François Rabelais;Lettres, Almanachs et sciomachie;Cartas, almanaques y siomaquia;Espagnol;Ignacio Rodriguez;Dedalus
2012;Sylvain Tesson;Dans les forêts de Sibérie;Zes maanden in de Siberische wouden;Néerlandais;Eef Gratama;De Arbeiderspers
2013;Antoine Volodine;Alto solo;Solo de viola;Espagnol;Ana Becciu;Adriana Hidalgo
2000;Copi;Eva Peron;Eva Perón;Espagnol;Jorge Monteleone;Adriana Hidalgo
2008;Silvia Baron Supervielle;La forme intermédiaire;La forma intermediaria;Espagnol;Juana Bignozzi;Adriana Hidalgo
2004;Silvia Baron Supervielle;La rive orientale;La orilla oriental;Espagnol;Silvio Mattoni;Adriana Hidalgo
2003;Georges Bataille;Georges Bataille. Oeuvres Complètes, T.1;La conjuración sagrada. Ensayos 1929-1939;Espagnol;Silvio Mattoni;Adriana Hidalgo
2013;Marjorie Pourchet;La vie juste à côté;A mi lado;Espagnol;Delfina Cabrera;Adriana Hidalgo
2009;Yasmina Khadra;Ce que le jour doit à la nuit;O que o dia deve à noite;Portugais;Maria Carvalho;Bizâncio
2009;Pascal Quignard;Une gêne technique à l’égard des fragments;Um Incómodo Técnico em Relação aos Fragmentos;Portugais;Pedro Eiras;Deriva
2009;Jean-Pierre Sarrazac;Critique du théâtre;A Invenção da Teatralidade, seguido de Brecht em Processo e O Jogo dos Possíveis;Portugais;Alexandra Moreira da Silva;Deriva
2011;Joseph Fadelle;Le prix à payer;O preço a pagar ;Portugais;António Maia da Rocha;Paulinas
2010;Janine Boissard;Histoire d'amour;Sob o olhar do amor;Portugais;Luísa Benvinda Álvares;QuidNovi
2010;Marie Lemonnier;Les philosophes et l'amour;Os Filósofos e o Amor - Amar, de Sócrates a Simone de Beauvoir;Portugais;Carlos Vaz Marques;Tinta-da-China
2012;Gérard Szwec;La psychosomatique de l'enfant asmatique.;La psicosomática del niño asmático;Espagnol;Cristina Rolla,Enrique López Alarcón;Leviatán
2012;Alain Finkielkraut;L'interminable écriture de l'extermination;La interminable escritura del Exterminio;Espagnol;Lucía Dorin,Bárbara Poey Sowerby;Leviatán
2004;Stéphane Mallarmé;Lettres à Méry Laurent;Cartas a Méry Laurent;Espagnol;Hugo Savino;Leviatán
2007;Antonin Artaud;La liberté de l'esprit;La libertad del espíritu;Espagnol;Claudia Schvartz;Leviatán
2006;Louise Labé;Les élégies et les sonnets;Sonetos y elegías;Espagnol;Claudia Schvartz;Leviatán
2012;Laure MURAT;L'homme qui se prenait pour Napoléon;O Homem que se Achava Napoleãon;Portugais;Paulo Neves;Três Estrelas
2009;Raymond Boudon;Le relativisme;O Relativismo;Portugais;António Alfredo;Gradiva
2012;Guy Coq;Mounier ;Mounier: O Compromisso Político;Portugais;Guilherme d'Oliveira Martins;Gradiva
2009;;L'Occident expliqué à tout le monde;O que é o Ocidente?;Portugais;Inês Dias;Gradiva
2011;Éric Faye;Nagasaki;Nagasáqui;Portugais;Miguel Serras Pereira;Gradiva
2012;Hubert Reeves;L'Univers expliqué à mes petits-enfants;O Universo Explicado aos Meus Netos ;Portugais;Maria de Fátima (Duarte Dias) do Carmo;Gradiva
2008;Geneviève Fraisse;Nue est la philosophie. Le devenir sujet et la permanence de l'objet. En finir avec la "condition" féminine ?;Desnuda está la filosofía;Espagnol;Nathalie Goldwaser,Alejandra Ciriza;Leviatán
2011;Geneviève Fraisse;En mémoire à Simone de Beauvoir;En memoria de Simone de Beauvoir;Espagnol;Nathalie Goldwaser,Alejandra Ciriza;Leviatán
2007;Stéphane Mallarmé;L'après-midi d'un faune;A Tarde de um Fauno - Um Lance de Dados;Portugais;Armando da Silva Carvalho;Relógio d'Água
2007;Guillaume Apollinaire;Alcools suivi de Le Bestiaire et de Vitam impendere amori ;Mais Novembro do que Setembro;Portugais;Maria Gabriela Llansol;Relógio d'Água
2009;Maurice Merleau-Ponty;Les sciences de l'homme et la phénoménologie;La Fenomenología y la ciencas humanas;Espagnol;Raúl Carioli;Prometeo
2008;René Descartes;Méditations touchant à la philosophie première;Meditaciones metafísicas;Espagnol;Pablo E. Pavesi;Prometeo
2011;Fabien Jobard;Bavures policières ?;Abusos policiales. La fuerza pública y sus usos;Espagnol;Iair Kon;Prometeo
2009;Dominique Monjardet;Ce que fait la police;Lo que hace la policía: sociología de la fuerza pública;Espagnol;Juan Manuel Spinelli;Prometeo
2007;Hélène L'Heuillet;Basse politique, haute police;Baja política, alta policía: un enfoque histórico y filosófico de la policía;Espagnol;Juan Manuel Spinelli;Prometeo
2010;Michel Henry;Phénoménologie de la vie;Fenomenología de la vida;Espagnol;Mario Lipsitz;Prometeo
2011;Claude Lefort;Le Temps Présent;Democracía y representación;Espagnol;Víctor Goldstein;Prometeo
2010;Slavoj Žižek;Démocratie, dans quel état ?;Democracía ¿en qué Estado?;Espagnol;Matthew Gajdowski;Prometeo
2009;Claude Lefort;Sur une colonne absente;Merleau-Ponty y lo político;Espagnol;Juan Manuel Spinelli;Prometeo
2010;Christian Ruby;L'interruption : Jacques Rancière et la politique;Rancière y lo político;Espagnol;Matthew Gajdowski;Prometeo
2011;David Servenay;Une guerre noire;Una guerra negra;Espagnol;María Cecilia Fariña,Juan Manuel Spinelli,Mónica Cristina Padró;Prometeo
2010;Michel Meyer;La philosophie anglo-saxonne;La filosofía anglosajona;Espagnol;Raúl Carioli,Diana I. Pérez;Prometeo
2009;Charles Baudelaire;Charles Baudelaire, Oeuvres complètes;Arte y modernidad;Espagnol;Lucía Vogelfang, Jorge L. Caputo,Marcelo G. Burello;Prometeo
2009;Caroline Dufy;L'ethnographie économique;Más allá de la Gran division. Sociología, economía y etnografía;Espagnol;Antonia García Castro;Antropofagia
2007;Gérard Mauger;L'émeute de novembre 2005.;La revuelta de los suburbios franceses: una sociología de la actualidad;Espagnol;Antonia García Castro;Antropofagia
2010;Elisabeth Badinter;Le conflit ;O Conflito : a mulher e a mãe;Portugais;Regina Faria;Relógio d'Água
2011;Michel Offerlé;Les périmètres du politique;Perímetros de lo político: contribuciones a una socio-historia de la política;Espagnol;Gabriel Vammaro,Mariano Gené;Antropofagia
2008;كلير بارني;Dialogues;Diálogos;Portugais;José Gabriel Cunha;Relógio d'Água
2000;;Patanjali et le Yoga;Patanjali e o Yoga;Portugais;Elsa Castro Neves;Relógio d'Água
2005;Hugo Pratt;Le Désir d'être inutile;O Desejo de Ser Inútil - Recordações e Reflexões;Portugais;António Sabler;Relógio d'Água
2009;Arno Münster;André Gorz ou le socialisme difficile ;André Gorz o el socialismo difícil;Espagnol;Heber Cardoso;Nueva Visión
1994;Boris Cyrulnik;Les nourritures affectives;Los alimentos afectivos: violencia, incesto, ancianos, rituales;Espagnol;Paula Mahler;Nueva Visión
1999;Christian Delacampagne;De l'indifférence. Essai sur la banalisation du mal ;La banalización del mal - Acerca de la indiferencia;Espagnol;Paula Mahler;Nueva Visión
2011;Charlotte Nordmann;Bourdieu, Rancière. La politique entre sociologie et philosophie;Bourdieu, Rancière. La política entre sociología y filosofía;Espagnol;Heber Cardoso;Nueva Visión
2010;ادغار موران;Pour et contre Marx;A favor y contra Marx;Espagnol;Ricardo Figueira;Nueva Visión
2005;Gilles Moutot;Adorno. Langage et réificacion;Adorno - Lenguaje y reificación;Espagnol;Viviana Ackerman;Nueva Visión
2005;Jean-Philippe Miraux;L'autobiographie. Écriture de soi et sincérité;La autobiografía - Las escrituras del yo;Espagnol;Heber Cardoso;Nueva Visión
2010;Joyce McDougall;L'artiste et le psychanalyste;El artista y el psicoanalista;Espagnol;Estela Consigli;Nueva Visión
2010;Pascale Gillot;Althusser et la psychanalyse;Althusser y el psicoanálisis;Espagnol;Heber Cardoso;Nueva Visión
2007;Paul Ricoeur;Réflexion faite. Autobiographie intelectuelle;Autobiografía intelectual;Espagnol;Patricia Willson;Nueva Visión
2005;Paul-Laurent Assoun;Leçons psychanalytiques sur l'angoisse;Angustia. Lecciones psicoanalíticas;Espagnol;Horacio Pons;Nueva Visión
1998;Sylvie Le Poulichet;L'art du danger. De la détresse à la création;El arte de vivir en peligro - Del desamparo a la creación;Espagnol;Horacio Pons;Nueva Visión
2006;Bernard Barsotti;Bachelard et l'épistémologie française;Bachelard y la epistemología francesa;Espagnol;María de los Ángeles Serrano;Nueva Visión
2001;Yves Winkin;Colloque de Cerisy. Bateson. Premier état d'un héritage;Bateson. Primer inventario de una herencia. Coloquio de Cerisy bajo la dirección de Yves Winkin;Espagnol;Diana García;Nueva Visión
2000;سيرج تيسيرون;Clérambault, maître de Lacan;Clérambault - Maestro de Lacan;Espagnol;Irene Agoff;Nueva Visión
2012;;Journal d'un optimiste;어느 낙관론자의 일기;Coréen;CHO Jeong-hoon;Munhaksegyesa 문학세계사
2001;Jean-Marie Domenach;La propagande politique;La propaganda política;Espagnol;Horacio de Lenos;EUDEBA
2008;Marc Abélès;Politique de la survie;Política de la superviviencia;Espagnol;Françoise Blanc;EUDEBA
2010;Anne Herschberg-Pierrot;Stéréotypes, et clichés;Estereotipos y clichés;Espagnol;Lelia Gándara;EUDEBA
1997;Jean-François Lyotard;Lectures d'enfance;Lecturas de infancia;Espagnol;Irene Agoff;EUDEBA
1996;André Green;Propédeutique. La métapsychologie revisitée;La metapsicología revisitada;Espagnol;Irene Agoff;EUDEBA
2005;Jean-Claude Filloux;La personnalité;La personalidad;Espagnol;Antonio Rubio;EUDEBA
;Arthur Cravan;Maintenant;Maintenant;Espagnol;Mariano Dupont;Caja Negra
;Antonin Artaud;L'art et la mort;El arte y la muerte, y otros escritos;Espagnol;Víctor Goldstein;Caja Negra
;Jules Monnerot;Acéphale : religion, philosophie, sociologie;Acéphale (1936-1939);Espagnol;Margarita Martínez;Caja Negra
2012;Hervé Guibert;Cytomegalovirus. Journal d'hospitalisation;Citomegalovirus. Diario de hospitalización;Espagnol;Diego Vecchio;Beatriz Viterbo
2008;Michel Lafon;Nous est un autre. Enquête sur les duos d’écrivains;Escribir en colaboración;Espagnol;César Aira;Beatriz Viterbo
2012;Gilbert SIMONDON;Cours sur la perception 1964-1965;Curso sobre la percepción;Espagnol;Pablo Ires;Cactus
2010;David Lapoujade;Puissances du temps. Versions de Bergson;Potencias del tiempo. Versiones de Bergson;Espagnol;Pablo Ires;Cactus
2006;Gabriel Tarde;Monadologie et sociologie;Monadología y sociología;Espagnol;Pablo Ires;Cactus
2009;Etienne Geoffroy Saint-Hilaire;Principes de philosophie zoologique;Principios de filosofía zoológica;Espagnol;Pablo Ires;Cactus
2008;Joseph Jacotot;Enseignement universel, Langue maternelle;Enseñanza universal. Lengua materna;Espagnol;Pablo Ires;Cactus
2009;Charles Péguy;Clio, dialogue de l'histoire et de l'âme païenne;Clio. Diálogo entre la historia y el alma pagana;Espagnol;Laura Fólica;Cactus
2012;Anne Sinclair;21 rue La Boétie;Rue La Boétie 21;Néerlandais;Pieters Daan;De Bezige Bij
2012;Emma Becker;Mr.;Mr.;Néerlandais;Saskia Taggenbroek;De Bezige Bij
2011;Gilles Deleuze;Cours donnés à l'Université Paris VIII entre 1979 et 1987;Cine II. Los signos del movimiento y el tiempo;Espagnol;Pablo Ires;Cactus
2006;Gilles Deleuze;Cours donnés à l'Université Paris VIII entre 1979 et 1987;Derrames entre el capitalismo y la esquizofrenia;Espagnol;Pablo Ires;Cactus
2006;Gilles Deleuze;Cours donnés à l'Université Paris VIII entre 1979 et 1987;En medio de Spinoza;Espagnol;Pablo Ires;Cactus
2009;Gilles Deleuze;Cours donnés à l'Université Paris VIII entre 1979 et 1987;Exasperación de la filosofía. El Leibniz de Deleuze;Espagnol;Pablo Ires;Cactus
2008;Gilles Deleuze;Cours donnés à l'Université Paris VIII entre 1979 et 1987;Kant y el tiempo;Espagnol;Pablo Ires;Cactus
2008;Gilles Deleuze;Cours donnés à l'Université Paris VIII entre 1979 et 1987;Pintura. El concepto de diagrama;Espagnol;Pablo Ires;Cactus
2012;Ariane Bois;Le monde d'Hannah;De Rode Sjaal;Néerlandais;Félice Portier;Karakter
2011;Gabriel Tarde;Gabriel Tarde, recueil d'articles;Creencias, deseos, sociedades;Espagnol;Andrea Sosi Varroti;Cactus
2011;Anne Delaflotte;Fugue;De Boekbindster;Néerlandais;Pauline Sarkar;De Geus
2009;David Foenkinos;La délicatesse;La délicatesse: Een liefdesgeschiedenis;Néerlandais;Liesbeth van Nes;Meulenhoff
2012;Jean-Michel Guenassia;Le Club des Incorrigibles Optimistes ;De club van onverbeterlijke optimisten;Néerlandais;Frans van Woerden;Van Gennep
2011;Stéphane Hessel;Tous comptes faits... ou presque;Neem het niet!;Néerlandais;Hannie Vermeer-Pardoen;Van Gennep
2012;Fabrice Humbert;L'origine de la violence ;De oorsprong van geweld;Néerlandais;Marianne Kaas;
2013;Alexandre Jardin;Des gens très bien ;De edelmoedigen;Néerlandais;Arthur Wevers;Meulenhoff
2013;Alexi Jenni;l'art français de la guerre;El arte francés de la guerra;Espagnol;Ana Herrera Ferrer;Círculo de lectores
2012;Alexi Jenni;l'art français de la guerre;In tijden van oorlog;Néerlandais;Jeanne Holierhoek;De Geus
2012;Gilles Leroy;Zola Jackson;Zola Jackson;Néerlandais;Prescilla van Zoest;Cossee
2012;;Carnets de Homs;Berichten uit Homs;Néerlandais;Geertrui Marks;De Arbeiderspers
2012;Andreï Makine;la vie d'un homme inconnu;Het Leven Van Een Onbekende Man;Néerlandais;Jan Versteeg;De Geus
2012;Moebius;Arzak;Arzak;Néerlandais;Pieter van Oudheusden;De Bezige Bij
2010;Charlotte Moundlic;La croûte;무릎딱지;Coréen;LEE Kyung-hye 이경혜;Hanulimkids 한울림어린이
1992;Lydia Flem;L'homme Freud;El hombre Freud;Espagnol;María Sondereguer;Nueva Visión
2012;Edgar Morin;La Voie - Pour l'avenir de l'humanité;De weg;Néerlandais;Marjolein Stoltenkamp;Van Gennep
2011;Amélie Nothomb;Tuer le père;Vadermoord;Néerlandais;Marijke Arijs;Bezige Bij
2012;Katherine Pancol;Les écureuils de Central Park sont tristes le lundi ;De eekhoorns huilen op maandag;Néerlandais;Marc Vingerhoedt;WPG Belgique
2013;Eric Reinhardt;Le système Victoria;Het Victoriasysteem;Néerlandais;Martine Woudt;De Arbeiderspers
2012;Gilles Rozier;D'un pays sans amour;Land zonder liefde;Néerlandais;Martine Woudt;Ambo/Anthos
2012;ميشال سير;Musique;Muziek;Néerlandais;Jeanne Holierhoek;Boom
2011;Muriel Barbery;Une gourmandise;En delikatesse;Danois;Agnete Dorph Stjernfelt;Tiderne Skifter
2010;Caryl Férey;Zulu;Zulu;Danois;Jesper Tang;Labyrint
2013;Emmanuel Carrère;Limonov;Limonov;Danois;Elin Lassen;Tiderne Skifter
2013;Maurice Olender;Les langues du Paradis;As Línguas do Paraíso. Arianos e semitas: um casamento providencial;Portugais;Bruno Feitler;Phoebus
2011;Thierry Jonquet;Mygale;Spindleren;Danois;Jesper Tang;Labyrint
2011;Thierry Jonquet;Mémoire en cage;Erindringens fængsel;Danois;Jesper Tang;Labyrint
2013;Caryl Férey;Mapuche;Mapuche;Danois;Jesper Tang;Labyrint
2007;Jean-Jacques Rousseau;Profession de foi du Vicaire savoyard;Profesión de fe del vicario saboyano y otros escritos complementarios;Espagnol;Antonio Pintor-Ramos;Trotta
2007;Xavier Dorison;Prophet 2, Infernum in terra;Prophet 2, Infernum in terra;Espagnol;Manel Domínguez;Norma
2007;جيلبرت سينويه;Le dernier pharaon - Méhémet-Ali (1770-1849);El último faraón;Espagnol;Manuel Serrat Crespo;Zeta Bolsillo
2007;Jean-Paul Sartre;Venise de ma fenêtre;Venecia, Tintoretto;Espagnol;Carlos Manzano;Gadir
2007;Kimiko;La chauve-souris;El murciélago;Espagnol;Rafael Ros Sierra;Corimbo
2007;Kimiko;La chauve-souris;La ratapinyada;Catalan;Anna Coll-Vinent;Corimbo
2008;Jean Racine;Tragédies;Tragèdies selectes;Catalan;Jordi Parramón i Blasco;Edicions de 1984
2007;Jean Racine;Tragédies;Tragedies;Catalan;Bonaventura Vallespinosa;
2007;Collectif;Prix ​​de l'Union européenne pour l'architecture contemporaine, Mies van der Rohe 2007;Premi d'Arquitectura Contemporanea de la Unió Europea Mies van der Rohe 2007;Catalan;Maite Bouyat;
2007;Collectif;Prix ​​de l'Union européenne pour l'architecture contemporaine, Mies van der Rohe 2007;Premio de Arquitectura Contemporánea de la Unión Europea Mies van der Rohe 2007;Espagnol;Maite Bouyat;Actar
2013;Lyonel Trouillot;La Belle amour humaine;El bello amor humano;Espagnol;Carlos García Aranda;Siruela
2013;Joël Dicker;La vérité sur l'affaire Harry Quebert;La verdad sobre el caso Harry Quebert;Espagnol;Juan Carlos Durán Romero;Alfaguara
2013;Dominique Sylvain;L'absence de l'ogre;La ausencia del ogro;Espagnol;Sofía Tros de Ilardoya;Suma de Letras
2007;Gaëtan Dorémus;Il fait nuit;Il fait nuit;Catalan;Josep Pascual i Comellas;Cruïlla
2007;Marc Dugain;Une exécution ordinaire;Une exécution ordinaire;Catalan;Jordi Vidal;Pagès
2007;Ismail Kadare;Froides fleurs d'avril;Fredes flors de març;Catalan;Anna Maria Corredor;Edicions de 1984
2007;Marcel Légaut;L'homme à la recherche de son humanité;Itinerari : fragments d'una recerca;Français;Mercé Puig-Pey;Fragmenta
2007;Stephanie Blake;Je ne veux pas aller à l'école;No vull anar a l'escola;Catalan;Anna Coll-Vinent;Corimbo
2007;Rajaa Alsanea;Les filles de Riyad;Les noies de Riyad;Catalan;Francesc Miralles Contijoch;Columna
2007;Jacques-Alain Miller;Le séminaire de Jacques Lacan, livre X: L'Angoisse 1962-1963;La angustia;Espagnol;Margarita Álvarez García;RBA Libros
2007;Paul Claudel;L'annonce faite à Marie;La anunciación a María;Espagnol;Francisco Ferrer Lerín;Encuentro
2007;Gérard de Nerval;Aurélia et d'autres contes fantastiques;Aurelia y otros cuentos fantásticos;Espagnol;Valeria Ciompi;Alianza Editorial
2007;Borja Calzado;Barcelona souvenir;Barcelona souvenir;Espagnol;Mauricio Siliato;Triangle Postals
2007;Blas Matamoro;La opera;Los clásicos de la ópera;Espagnol;Aitor Laiseca Loizaga;Prisa Innova
2007;Blas Matamoro;La opera;Los clásicos de la ópera;Espagnol;Aitor Laiseca Loizaga;Prisa Innova
2007;Peter Sloterdijk;Derrida, un Egyptien - Le problème de la pyramide juive;Derrida, un egipcio : el problema de la pirámide judía;Espagnol;Horacio Pons;Amorrortu
2007;;Dictionaire des religions;Diccionario de las religiones;Espagnol;Isidro Arias Pérez;Paidós Ibérica
2007;Tahar Ben Jelloun;Eloge de l'amitié;Elogio de la amistad;Espagnol;Malika Embarek López;El Aleph
2007;Bernard Aucouturier;La méthode Aucouturier - Fantasmes d'action et pratique psychomotrice;Los fantasmas de acción y la práctica psicomotriz;Français;Katty Homar;Graó
2007;;Les Fausses Confidences;As falsas confidencias;Galicien;Carlos Loureiro Rodríguez;Fervenza
2007;Roger Seiter;Fog Tome 6 Remember;Fog 6, Remember;Espagnol;Enrique Sánchez Abulí;Norma
2007;Bertrand Lemaire;Grignion de Montfort et Jean-Paul II. Une fraternité d'âme;Grignion de Montfort & Juan Pablo II : una fraternidad de alma;Espagnol;Genaro Fresno García;Claret
2007;Étienne Davodeau;Un homme est mort;Ha muerto un hombre;Espagnol;Ana Millán;Ponent Mon
2007;Christine Brunet;C'est pas bientôt fini ce caprice ? - Les calmer sans s'énerver;¿Hasta cuándo durará esa rabieta?;Espagnol;Nadia Benlakhel;De Vecchi
2007;Milo Manara;HP et Giuseppe Bergman;HP & Giuseppe Bergman;Espagnol;Mireia Rué;Planeta-De Agostini
2007;Milo Manara;HP et Giuseppe Bergman;HP & Giuseppe Bergman;Espagnol;Mireia Rué;Planeta DeAgostini
2007;Milo Manara;HP et Giuseppe Bergman;HP & Giuseppe Bergman;Espagnol;Mireia Rué;Planeta DeAgostini
2007;Milo Manara;HP et Giuseppe Bergman;HP & Giuseppe Bergman;Espagnol;Mireia Rué;Planeta DeAgostini
2007;Milo Manara;HP et Giuseppe Bergman;HP & Giuseppe Bergman;Espagnol;Mireia Rué;Planeta DeAgostini
2007;Milo Manara;HP et Giuseppe Bergman;HP & Giuseppe Bergman;Espagnol;Mireia Rué;Planeta DeAgostini
2007;Milo Manara;HP et Giuseppe Bergman;HP & Giuseppe Bergman. Vol. 4;Espagnol;Mireia Rué;Planeta DeAgostini
2007;Milo Manara;HP et Giuseppe Bergman;HP & Giuseppe Bergman. Vol. 5;Espagnol;Mireia Rué;Planeta DeAgostini
2007;Henri Senarmont;Débuter la peinture à l'huile;Iníciese en la pintura al óleo con los grandes maestros;Espagnol;Carmen Morales;Obelisco
2007;Frederik Peeters;Koma;Koma;Espagnol;Marina Delgado;Ricardo Esteban Plaza
2007;Wace;Arthur dans le Roman de Brut;Libro del rey Arturo;Espagnol;Mario Botero García;Universidad de Valladolid, Secretariado de Publicaciones e Intercambio Cultural
2007;Anonyme;Les mille et une nuits;Las mil y una noches;Espagnol;Gregorio Cantera;Edhasa
2007;Anonyme;Les mille et une nuits;Las mil y una noches;Espagnol;Vicente Blasco Ibáñez;Cátedra
2007;- Collectif;Monde Maya;Mundo maya;Espagnol;Elena Bernardo;Grupo Anaya
2007;Amandine Dardenne;Pliage de serviettes;Plegado de servilletas;Espagnol;Salvador Bocharán Muñoz;Reditar Libros
